id,text
0151.jpeg,Engineering
0151.jpeg,&
0151.jpeg,Information
0151.jpeg,Technology
0151.jpeg,Somaiya
0151.jpeg,Ayurvihar
0151.jpeg,"Complex,"
0151.jpeg,Eastern
0151.jpeg,Express
0151.jpeg,"Highway,"
0151.jpeg,Near
0151.jpeg,Everard
0151.jpeg,"Nagar,"
0151.jpeg,Sion
0151.jpeg,"(E),"
0151.jpeg,Mumbai
0151.jpeg,~
0151.jpeg,400
0151.jpeg,"022,"
0151.jpeg,India
0151.jpeg,P:
0151.jpeg,(91-22)
0151.jpeg,24061404
0151.jpeg,/24061403
0151.jpeg,E:
0151.jpeg,principal.tech@somaiya.edu
0151.jpeg,|
0151.jpeg,W:
0151.jpeg,www.somaiya.edu/kjsieit
0151.jpeg, 
0152.jpeg,Certificate
0152.jpeg,no:
0152.jpeg,U
0152.jpeg,a
0152.jpeg,e
0152.jpeg,mM
0152.jpeg,Certificate
0152.jpeg,url:
0152.jpeg,ude.my/UC-41a75344-f9e8-4212-9d5c-91871744a582
0152.jpeg,Reference
0152.jpeg,Number:
0152.jpeg,0004
0152.jpeg,CERTIFICATE
0152.jpeg,OF
0152.jpeg,COMPLETION
0152.jpeg,Relational
0152.jpeg,Database
0152.jpeg,Design
0152.jpeg,Instructors
0152.jpeg,Ben
0152.jpeg,Brumm
0152.jpeg,Priyanshu
0152.jpeg,Singh
0152.jpeg,Date
0152.jpeg,Oct.
0152.jpeg,"11,"
0152.jpeg,2022
0152.jpeg,Length
0152.jpeg,1.5
0152.jpeg,total
0152.jpeg,hours
0153.jpeg,   
0153.jpeg,  
0153.jpeg,NX
0153.jpeg,AROWWAI
0153.jpeg,INDUSTRIES
0153.jpeg,  
0153.jpeg,   
0153.jpeg,  
0153.jpeg,   
0153.jpeg,     
0153.jpeg, 
0153.jpeg, 
0153.jpeg,CERTIFICATE
0153.jpeg,OF
0153.jpeg,ARCHIEVEMENT
0153.jpeg,congratulations
0153.jpeg,to
0153.jpeg,the
0153.jpeg,employees
0153.jpeg,who
0153.jpeg,have
0153.jpeg,achieved
0153.jpeg,extraordinary
0153.jpeg,achievements
0153.jpeg,and
0153.jpeg,have
0153.jpeg,contributed
0153.jpeg,a
0153.jpeg,lot
0153.jpeg,to
0153.jpeg,the
0153.jpeg,development
0153.jpeg,and
0153.jpeg,quality
0153.jpeg,of
0153.jpeg,this
0153.jpeg,company
0153.jpeg,Sacha
0153.jpeg,Dubois
0153.jpeg,Murad
0153.jpeg,Naser
0153.jpeg,General
0153.jpeg,Manager
0153.jpeg,CEO
0153.jpeg,of
0153.jpeg,Arrowai
0153.jpeg,Industries
0154.jpeg, 
0154.jpeg, 
0154.jpeg, 
0154.jpeg,Google
0154.jpeg,Cloud
0154.jpeg,COURSE
0154.jpeg,CERTIFICATE
0154.jpeg,Jan
0154.jpeg,"20,"
0154.jpeg,2021
0154.jpeg,Priyanshu
0154.jpeg,Singh
0154.jpeg,has
0154.jpeg,successfully
0154.jpeg,completed
0154.jpeg,Reliable
0154.jpeg,Google
0154.jpeg,Cloud
0154.jpeg,Infrastructure:
0154.jpeg,Design
0154.jpeg,and
0154.jpeg,Process
0154.jpeg,an
0154.jpeg,online
0154.jpeg,non-credit
0154.jpeg,course
0154.jpeg,authorized
0154.jpeg,by
0154.jpeg,Google
0154.jpeg,Cloud
0154.jpeg,and
0154.jpeg,offered
0154.jpeg,through
0154.jpeg,Coursera
0154.jpeg, 
0154.jpeg, 
0154.jpeg, 
0154.jpeg, 
0154.jpeg, 
0154.jpeg, 
0154.jpeg,Verify
0154.jpeg,at
0154.jpeg,coursera.
0154.jpeg,org/verify/VK96Q63QZEDU
0154.jpeg,Coursera
0154.jpeg,has
0154.jpeg,confirmed
0154.jpeg,the
0154.jpeg,identity
0154.jpeg,of
0154.jpeg,this
0154.jpeg,individual
0154.jpeg,and
0154.jpeg,their
0154.jpeg,participation
0154.jpeg,in
0154.jpeg,the
0154.jpeg,course.
0154.jpeg, 
0154.jpeg, 
0154.jpeg, 
0154.jpeg, 
0155.jpeg,CERHFICATE
0155.jpeg,OF
0155.jpeg,APPRECIATION
0155.jpeg,THIS
0155.jpeg,CERTIFICATE
0155.jpeg,IS
0155.jpeg,PROUDLY
0155.jpeg,PRESENTED
0155.jpeg,TO
0155.jpeg,Olivia
0155.jpeg,CL
0155.jpeg,Congratulations
0155.jpeg,on
0155.jpeg,the
0155.jpeg,achievement
0155.jpeg,you
0155.jpeg,"got,"
0155.jpeg,we
0155.jpeg,hope
0155.jpeg,that
0155.jpeg,in
0155.jpeg,the
0155.jpeg,future
0155.jpeg,it
0155.jpeg,can
0155.jpeg,have
0155.jpeg,a
0155.jpeg,big
0155.jpeg,impact
0155.jpeg,on
0155.jpeg,the
0155.jpeg,progress
0155.jpeg,of
0155.jpeg,the
0155.jpeg,country
0155.jpeg,and
0155.jpeg,become
0155.jpeg,a
0155.jpeg,person
0155.jpeg,who
0155.jpeg,is
0155.jpeg,responsible
0155.jpeg,for
0155.jpeg,what
0155.jpeg,is
0155.jpeg,given
0155.jpeg,Harper
0155.jpeg,Russo
0155.jpeg,Head
0155.jpeg,Manager
0155.jpeg, 
0156.jpeg,Certificate
0156.jpeg,of
0156.jpeg,Participation
0156.jpeg, 
0156.jpeg,This
0156.jpeg,certificate
0156.jpeg,is
0156.jpeg,to
0156.jpeg,confirm
0156.jpeg,that
0156.jpeg,PRIYANSHU
0156.jpeg,SINGH
0156.jpeg,participated
0156.jpeg,in
0156.jpeg,the
0156.jpeg,Scaler
0156.jpeg,Edge
0156.jpeg,Apex
0156.jpeg,"2021,"
0156.jpeg,conducted
0156.jpeg,in
0156.jpeg,January
0156.jpeg,2021
0156.jpeg,Anshuman
0156.jpeg,Singh
0156.jpeg,Co-founder
0156.jpeg,|
0156.jpeg,Scaler
0156.jpeg,EDGE
0156.jpeg, 
0156.jpeg,SCALER
0156.jpeg,[ay
0157.jpeg,DEPARTMENT
0157.jpeg,OF
0157.jpeg,COMPUTER
0157.jpeg,SCIENCE
0157.jpeg,ALIGARH
0157.jpeg,MUSLIM
0157.jpeg,"UNIVERSITY,"
0157.jpeg,ALIGARH
0157.jpeg,ICECI-2023
0157.jpeg,FEBRUARY
0157.jpeg,"11-12,"
0157.jpeg,2023
0157.jpeg,This
0157.jpeg,is
0157.jpeg,to
0157.jpeg,certify
0157.jpeg,that
0157.jpeg,the
0157.jpeg,paper
0157.jpeg,entitled
0157.jpeg,Al
0157.jpeg,Based
0157.jpeg,Techniques
0157.jpeg,For
0157.jpeg,Network-Based
0157.jpeg,Intrusion
0157.jpeg,Detection
0157.jpeg,System:
0157.jpeg,A
0157.jpeg,Review
0157.jpeg,by
0157.jpeg,(Yudhir
0157.jpeg,"Gala,"
0157.jpeg,Nisha
0157.jpeg,A
0157.jpeg,"Vanjari,"
0157.jpeg,Dharm
0157.jpeg,"Doshi,"
0157.jpeg,and
0157.jpeg,Inshiya
0157.jpeg,Radhanpurwala)
0157.jpeg,has
0157.jpeg,been
0157.jpeg,presented
0157.jpeg,in
0157.jpeg,the
0157.jpeg,"ICECI-2023,"
0157.jpeg,organized
0157.jpeg,by
0157.jpeg,the
0157.jpeg,Department
0157.jpeg,of
0157.jpeg,Computer
0157.jpeg,"Science,"
0157.jpeg,Aligarh
0157.jpeg,Muslim
0157.jpeg,"University,"
0157.jpeg,"Aligarh,"
0157.jpeg,India.
0157.jpeg,Le
0157.jpeg,im
0157.jpeg,<
0157.jpeg,Prof.
0157.jpeg,Aasim
0157.jpeg,Zafar
0157.jpeg,Chairperson
0157.jpeg,&
0157.jpeg,Convener
0157.jpeg,ICECI-2023
0157.jpeg, 
0158.jpeg,Certificate
0158.jpeg,no:
0158.jpeg,U
0158.jpeg,a
0158.jpeg,e
0158.jpeg,mM
0158.jpeg,Certificate
0158.jpeg,url:
0158.jpeg,ude.my/UC-1595ebb0-2f28-4d03-91b7-b7101f408921
0158.jpeg,Reference
0158.jpeg,Number:
0158.jpeg,0004
0158.jpeg,CERTIFICATE
0158.jpeg,OF
0158.jpeg,COMPLETION
0158.jpeg,Snowflake
0158.jpeg,Decoded
0158.jpeg,-
0158.jpeg,Fundamentals
0158.jpeg,and
0158.jpeg,hands
0158.jpeg,on
0158.jpeg,Training
0158.jpeg,Instructors
0158.jpeg,Hamid
0158.jpeg,Qureshi
0158.jpeg,Priyanshu
0158.jpeg,Singh3
0158.jpeg,Date
0158.jpeg,Nov.
0158.jpeg,"30,"
0158.jpeg,2022
0158.jpeg,Length
0158.jpeg,4.5
0158.jpeg,total
0158.jpeg,hours
0159.jpeg,SOMAIYA
0159.jpeg,VIDYAVIHAR
0159.jpeg,'
0159.jpeg,rod
0159.jpeg,s
0159.jpeg,=
0159.jpeg,=
0159.jpeg,KJ
0159.jpeg,Somaiya
0159.jpeg,Institute
0159.jpeg,of
0159.jpeg,Technology
0159.jpeg,Wiss
0159.jpeg,An
0159.jpeg,Autonomous
0159.jpeg,Institute
0159.jpeg,Permanently
0159.jpeg,Affiliated
0159.jpeg,to
0159.jpeg,the
0159.jpeg,University
0159.jpeg,of
0159.jpeg,Mumbai
0159.jpeg,aes
0159.jpeg,Certificate
0159.jpeg,of
0159.jpeg,Excellence
0159.jpeg,ce
0159.jpeg,This
0159.jpeg,is
0159.jpeg,to
0159.jpeg,certify
0159.jpeg,that
0159.jpeg,Mr./MS.___
0159.jpeg,n
0159.jpeg,  
0159.jpeg,  
0159.jpeg,   
0159.jpeg,  
0159.jpeg,comes
0159.jpeg,Dean
0159.jpeg,of
0159.jpeg,Student
016.jpeg, 
016.jpeg, 
016.jpeg, 
016.jpeg,COURSE
016.jpeg,CERTIFICATE
016.jpeg,Google
016.jpeg,May
016.jpeg,"5,"
016.jpeg,2021
016.jpeg,Priyanshu
016.jpeg,Singh
016.jpeg,has
016.jpeg,successfully
016.jpeg,completed
016.jpeg,The
016.jpeg,Bits
016.jpeg,and
016.jpeg,Bytes
016.jpeg,of
016.jpeg,Computer
016.jpeg,Networking
016.jpeg,an
016.jpeg,online
016.jpeg,non-credit
016.jpeg,course
016.jpeg,authorized
016.jpeg,by
016.jpeg,Google
016.jpeg,and
016.jpeg,offered
016.jpeg,through
016.jpeg,Coursera
016.jpeg, 
016.jpeg, 
016.jpeg, 
016.jpeg, 
016.jpeg, 
016.jpeg, 
016.jpeg,Verify
016.jpeg,at
016.jpeg,coursera.org/verify/WC3JXYFVSDTM
016.jpeg,Coursera
016.jpeg,has
016.jpeg,confirmed
016.jpeg,the
016.jpeg,identity
016.jpeg,of
016.jpeg,this
016.jpeg,individual
016.jpeg,and
016.jpeg,their
016.jpeg,participation
016.jpeg,in
016.jpeg,the
016.jpeg,course.
016.jpeg, 
016.jpeg, 
016.jpeg, 
016.jpeg, 
0160.jpeg,Certificate
0160.jpeg,no:
0160.jpeg,UC-d980d0ab-5351-4eac-bdb6-da44ad7dc78b
0160.jpeg,U
0160.jpeg,a
0160.jpeg,e
0160.jpeg,mM
0160.jpeg,Certificate
0160.jpeg,url:
0160.jpeg,ude.my/UC-d980d0ab-5351-4eac-bdb6-da44ad7dc78b
0160.jpeg,Reference
0160.jpeg,Number:
0160.jpeg,0004
0160.jpeg,CERTIFICATE
0160.jpeg,OF
0160.jpeg,COMPLETION
0160.jpeg,Scala
0160.jpeg,"Applied,"
0160.jpeg,Part
0160.jpeg,1
0160.jpeg,Instructors
0160.jpeg,Dick
0160.jpeg,Wall
0160.jpeg,Priyanshu
0160.jpeg,Singh
0160.jpeg,Date
0160.jpeg,March
0160.jpeg,"20,"
0160.jpeg,2022
0160.jpeg,Length
0160.jpeg,5.5
0160.jpeg,total
0160.jpeg,hours
0161.jpeg,(wr
0161.jpeg,KJ
0161.jpeg,Au
0161.jpeg, 
0161.jpeg,Somaiya
0161.jpeg,Institute
0161.jpeg,of
0161.jpeg,Technology
0161.jpeg,In:
0161.jpeg,Stitute
0161.jpeg,Permanently
0161.jpeg,Affiliated
0161.jpeg,to
0161.jpeg,the
0161.jpeg,University
0161.jpeg,of
0161.jpeg,Mumbai
0161.jpeg,aa
0161.jpeg,Certificate
0161.jpeg,of
0161.jpeg,es
0161.jpeg,This
0161.jpeg,is
0161.jpeg,to
0161.jpeg,certify
0161.jpeg,that
0161.jpeg,Mr./Ms.
0161.jpeg,Of
0161.jpeg,hasbeenawarded
0161.jpeg,place
0161.jpeg,in
0161.jpeg,annual
0161.jpeg,Cultural
0161.jpeg,"festival,"
0161.jpeg,Surge
0161.jpeg,2023
0161.jpeg, 
0161.jpeg,organized
0161.jpeg,by
0161.jpeg,K.
0161.jpeg,J.
0161.jpeg,Somaiya
0161.jpeg,Institute
0161.jpeg,of
0161.jpeg,"Technology,"
0161.jpeg,Sion
0161.jpeg,&
0161.jpeg,"""prof"
0161.jpeg,Uday
0161.jpeg,Rete)
0161.jpeg,Dr.
0161.jpeg,Suresh
0161.jpeg,Ukarande
0161.jpeg,Prof.
0161.jpeg,Uday
0161.jpeg,Rote
0161.jpeg,Pet
0161.jpeg,Principal
0161.jpeg,Welfare
0161.jpeg,Vice
0161.jpeg,Principal
0161.jpeg, 
0162.jpeg, 
0162.jpeg, 
0162.jpeg, 
0162.jpeg, 
0162.jpeg, 
0162.jpeg, 
0162.jpeg,|
0162.jpeg,ofTechnology
0162.jpeg,12/23/2019
0162.jpeg,Priyanshu
0162.jpeg,Singh
0162.jpeg,has
0162.jpeg,successfully
0162.jpeg,completed
0162.jpeg,Speak
0162.jpeg,English
0162.jpeg,Professionally:
0162.jpeg,In
0162.jpeg,"Person,"
0162.jpeg,Online
0162.jpeg,&
0162.jpeg,On
0162.jpeg,the
0162.jpeg,Phone
0162.jpeg,an
0162.jpeg,online
0162.jpeg,non-credit
0162.jpeg,course
0162.jpeg,authorized
0162.jpeg,by
0162.jpeg,Georgia
0162.jpeg,Institute
0162.jpeg,of
0162.jpeg,Technology
0162.jpeg,and
0162.jpeg,offered
0162.jpeg,through
0162.jpeg,Coursera
0162.jpeg,Conta
0162.jpeg,5
0162.jpeg,Amalia
0162.jpeg,BStephens
0162.jpeg,Lecturer
0162.jpeg,GT
0162.jpeg,Language
0162.jpeg,Institute
0162.jpeg,COURSE
0162.jpeg,CERTIFICATE
0162.jpeg, 
0162.jpeg, 
0162.jpeg, 
0162.jpeg, 
0162.jpeg, 
0162.jpeg, 
0162.jpeg, 
0162.jpeg,Verify
0162.jpeg,at
0162.jpeg,coursera.org/verify
0162.jpeg,/HCCY5NMVRNKC
0162.jpeg,Coursera
0162.jpeg,has
0162.jpeg,confirmed
0162.jpeg,the
0162.jpeg,identity
0162.jpeg,of
0162.jpeg,this
0162.jpeg,individual
0162.jpeg,and
0162.jpeg,their
0162.jpeg,participation
0162.jpeg,in
0162.jpeg,the
0162.jpeg,course.
0162.jpeg, 
0162.jpeg, 
0162.jpeg, 
0162.jpeg, 
0162.jpeg, 
0162.jpeg, 
0162.jpeg, 
0162.jpeg, 
0162.jpeg, 
0163.jpeg,","
0163.jpeg,pS
0163.jpeg, 
0163.jpeg,|
0163.jpeg,VIDYAVIHAR
0163.jpeg,KJ
0163.jpeg,Somai
0163.jpeg,TRUST
0163.jpeg,An
0163.jpeg,Autonomou:
0163.jpeg,iM
0163.jpeg,4
0163.jpeg,3
0163.jpeg,ya
0163.jpeg,Institute
0163.jpeg,of
0163.jpeg,Technology
0163.jpeg,Stitute
0163.jpeg,Permanently
0163.jpeg,to
0163.jpeg,the
0163.jpeg,University
0163.jpeg,of
0163.jpeg,Mumbal
0163.jpeg,  
0163.jpeg,ae
0163.jpeg,Certificate
0163.jpeg,uf
0163.jpeg, 
0163.jpeg,This
0163.jpeg,is
0163.jpeg,to
0163.jpeg,certify
0163.jpeg,that
0163.jpeg,Mr.
0163.jpeg,/Ms.
0163.jpeg,eH
0163.jpeg,of
0163.jpeg,lac
0163.jpeg,Comes
0163.jpeg,has
0163.jpeg,been
0163.jpeg,awarded
0163.jpeg,Le
0163.jpeg,place
0163.jpeg,in
0163.jpeg,the
0163.jpeg,Sports
0163.jpeg,"festival,"
0163.jpeg,Intra
0163.jpeg,Score
0163.jpeg,2023
0163.jpeg,organ
0163.jpeg,ized
0163.jpeg,by
0163.jpeg,"K,"
0163.jpeg,J.
0163.jpeg,Somaiya
0163.jpeg,Institute
0163.jpeg,of
0163.jpeg,"Technology,"
0163.jpeg,Sion
0163.jpeg,y
0163.jpeg,Rote
0163.jpeg,Dr.
0163.jpeg,Sunita
0163.jpeg,Patil
0163.jpeg,Dr.
0163.jpeg,Suresh
0163.jpeg,Ukarande
0163.jpeg,student
0163.jpeg,Welfare
0163.jpeg,Vice
0163.jpeg,Principal
0163.jpeg,Principal
0164.jpeg, 
0164.jpeg,Certificate
0164.jpeg,no:
0164.jpeg,U
0164.jpeg,a
0164.jpeg,e
0164.jpeg,mM
0164.jpeg,Certificate
0164.jpeg,url:
0164.jpeg,ude.my/UC-570297e8-69tb-47af-baOd-9ff97ab14f28
0164.jpeg,Reference
0164.jpeg,Number:
0164.jpeg,0004
0164.jpeg, 
0164.jpeg, 
0164.jpeg, 
0164.jpeg,CERTIFICATE
0164.jpeg,OF
0164.jpeg,COMPLETION
0164.jpeg,SOL
0164.jpeg,for
0164.jpeg,Beginners:
0164.jpeg,Learn
0164.jpeg,SQL
0164.jpeg,using
0164.jpeg,MySQL
0164.jpeg,and
0164.jpeg,Database
0164.jpeg,Design
0164.jpeg,Instructors
0164.jpeg,Tim
0164.jpeg,Buchalka's
0164.jpeg,Learn
0164.jpeg,Programming
0164.jpeg,"Academy,"
0164.jpeg,Jon
0164.jpeg,Avis
0164.jpeg,-
0164.jpeg,SQL
0164.jpeg,Instructor
0164.jpeg,Priyanshu
0164.jpeg,Singh
0164.jpeg,Date
0164.jpeg,Feb.
0164.jpeg,"17,"
0164.jpeg,2022
0164.jpeg,Length
0164.jpeg,8
0164.jpeg,total
0164.jpeg,hours
0165.jpeg,MES
0165.jpeg,®
0165.jpeg,%
0165.jpeg,ed
0165.jpeg,9
0165.jpeg,Z
0165.jpeg,re}
0165.jpeg,rs
0165.jpeg,Oo
0165.jpeg,<2
0165.jpeg,XPLORE
0165.jpeg,COMPLIANT
0165.jpeg,ISBN
0165.jpeg,979-8-3503-9728-4
0165.jpeg,ICOEI
0165.jpeg,This
0165.jpeg,certificate
0165.jpeg,is
0165.jpeg,awarded
0165.jpeg,to
0165.jpeg,Amodh
0165.jpeg,Praveen
0165.jpeg,Pandey
0165.jpeg,have
0165.jpeg,successfully
0165.jpeg,presented
0165.jpeg,the
0165.jpeg,paper
0165.jpeg,entitled
0165.jpeg,A
0165.jpeg,Study
0165.jpeg,on
0165.jpeg,Deploying
0165.jpeg,Smart
0165.jpeg,and
0165.jpeg,Predictive
0165.jpeg,Industry
0165.jpeg,Maintenance
0165.jpeg,System
0165.jpeg,at
0165.jpeg,the
0165.jpeg,7th
0165.jpeg,International
0165.jpeg,Conference
0165.jpeg,on
0165.jpeg,Trends
0165.jpeg,in
0165.jpeg,Electronics
0165.jpeg,and
0165.jpeg,Informatics
0165.jpeg,(ICOE!
0165.jpeg,2023)
0165.jpeg,organized
0165.jpeg,by
0165.jpeg,SCAD
0165.jpeg,College
0165.jpeg,of
0165.jpeg,Engineering
0165.jpeg,and
0165.jpeg,"Technology,"
0165.jpeg,"Cheranmahadevi,"
0165.jpeg,"Tirunelveli,"
0165.jpeg,India
0165.jpeg,on
0165.jpeg,"11-13,"
0165.jpeg,April
0165.jpeg,2023.
0165.jpeg,Session
0165.jpeg,Chair
0165.jpeg,Organizing
0165.jpeg,Secretary
0165.jpeg,Dr.
0165.jpeg,R.
0165.jpeg,Karthik
0165.jpeg,Ganesh
0165.jpeg,Dr.
0165.jpeg,K.
0165.jpeg,Jeyakumar
0165.jpeg, 
0166.jpeg,Certificate
0166.jpeg,no:
0166.jpeg,U
0166.jpeg,a
0166.jpeg,e
0166.jpeg,my
0166.jpeg,Certificate
0166.jpeg,url:
0166.jpeg,ude.my/UC-aca2be24-e8eb-45bf-b080-263098fela6a
0166.jpeg,Reference
0166.jpeg,Number:
0166.jpeg,0004
0166.jpeg,CERTIFICATE
0166.jpeg,OF
0166.jpeg,COMPLETION
0166.jpeg,Complete
0166.jpeg,Investing
0166.jpeg,Course
0166.jpeg,"(Stocks,"
0166.jpeg,"ETFs,"
0166.jpeg,Index/Mutual
0166.jpeg,Funds)
0166.jpeg,Instructors
0166.jpeg,Mohsen
0166.jpeg,"Hassan,"
0166.jpeg,bloom
0166.jpeg,team
0166.jpeg,Priyanshu
0166.jpeg,Singh
0166.jpeg,Date
0166.jpeg,Feb.
0166.jpeg,"17,"
0166.jpeg,2022
0166.jpeg,Length
0166.jpeg,11.5
0166.jpeg,total
0166.jpeg,hours
0167.jpeg,   
0167.jpeg,  
0167.jpeg,Startup
0167.jpeg,India
0167.jpeg,Certificate
0167.jpeg,no.
0167.jpeg,:
0167.jpeg,D/PP11147
0167.jpeg, 
0167.jpeg,  
0167.jpeg, 
0167.jpeg,Cosyugma
0167.jpeg,Certificate
0167.jpeg,of
0167.jpeg,Completion
0167.jpeg, 
0167.jpeg,This
0167.jpeg,certificate
0167.jpeg,is
0167.jpeg,proudly
0167.jpeg,awarded
0167.jpeg,to
0167.jpeg, 
0167.jpeg, 
0167.jpeg,Shah
0167.jpeg,This
0167.jpeg,is
0167.jpeg,certify
0167.jpeg,that
0167.jpeg,Ms.
0167.jpeg,Meeti
0167.jpeg,Shah
0167.jpeg,from
0167.jpeg,K.
0167.jpeg,J.
0167.jpeg,Somaiya
0167.jpeg,Institute
0167.jpeg,Of
0167.jpeg,Engineering
0167.jpeg,and
0167.jpeg,Information
0167.jpeg,Technology
0167.jpeg,has
0167.jpeg,completed
0167.jpeg,6
0167.jpeg,month
0167.jpeg,internship
0167.jpeg,in
0167.jpeg,Cosyugma
0167.jpeg,Info
0167.jpeg,lip
0167.jpeg,on
0167.jpeg,the
0167.jpeg,position
0167.jpeg,of
0167.jpeg,UI/UX
0167.jpeg,intern
0167.jpeg,from
0167.jpeg,28/08/2022
0167.jpeg,to
0167.jpeg,28/02/2023.
0167.jpeg,We
0167.jpeg,wish
0167.jpeg,her
0167.jpeg,all
0167.jpeg,the
0167.jpeg,best
0167.jpeg,for
0167.jpeg,the
0167.jpeg,future
0167.jpeg,Endeavors.
0167.jpeg, 
0167.jpeg,   
0167.jpeg,   
0167.jpeg, 
0167.jpeg, 
0167.jpeg,   
0167.jpeg,   
0167.jpeg, 
0167.jpeg,Gyan
0167.jpeg,prakash
0167.jpeg,srivastava
0167.jpeg,Co-Founder
0167.jpeg,DIN:
0167.jpeg,10005169
0167.jpeg,Gold
0167.jpeg,Batch
0167.jpeg,Batch
0167.jpeg,Category
0167.jpeg,:
0167.jpeg,"Platinum,"
0167.jpeg,"Gold,"
0167.jpeg,"Silver,"
0167.jpeg,Bronze
0168.jpeg, 
0168.jpeg,certificate
0168.jpeg,id-Tech-Contest-113
0168.jpeg,Certificate
0168.jpeg,OF
0168.jpeg,PARTICIPATION
0168.jpeg,awarded
0168.jpeg,to
0168.jpeg,Priyanshu
0168.jpeg,Singh
0168.jpeg, 
0168.jpeg,Of
0168.jpeg,Chandigarh
0168.jpeg,University
0168.jpeg,has
0168.jpeg,participated
0168.jpeg,in
0168.jpeg,coding
0168.jpeg,contest
0168.jpeg,Conducted
0168.jpeg,by
0168.jpeg,TECH
0168.jpeg,STUDENTS.
0168.jpeg, 
0168.jpeg,TECH
0168.jpeg,STUDENTS
0168.jpeg,01-07-2020
0168.jpeg,ORGANIZER
0168.jpeg,DATE
0168.jpeg, 
0168.jpeg, 
0169.jpeg,Microsoft
0169.jpeg,futureskills
0169.jpeg,NASSCOM’
0169.jpeg,—==
0169.jpeg,CERTIFICATE
0169.jpeg,=
0169.jpeg,HARSHALA
0169.jpeg,UBHARE
0169.jpeg,PARTICIPATED
0169.jpeg,IN
0169.jpeg,Microsoft
0169.jpeg,Al
0169.jpeg,Classroom
0169.jpeg,Series
0169.jpeg, 
0169.jpeg,Saivathse
0169.jpeg,Nuit
0169.jpeg,Rohini
0169.jpeg,Srivathsa
0169.jpeg,Amit
0169.jpeg,Aggarwal
0169.jpeg,Date
0169.jpeg,of
0169.jpeg,issue
0169.jpeg,National
0169.jpeg,Technology
0169.jpeg,Officer
0169.jpeg,CEO
0169.jpeg,IT
0169.jpeg,ITeS
0169.jpeg,SSC
0169.jpeg,Microsoft
0169.jpeg,India
0169.jpeg,NASSCOM
0169.jpeg, 
017.jpeg,Certificate
017.jpeg,of
017.jpeg,Participation
017.jpeg,Presented
017.jpeg,to
017.jpeg,Deep
017.jpeg,a
017.jpeg,for
017.jpeg,successfully
017.jpeg,completing
017.jpeg,a
017.jpeg,one-month
017.jpeg,internship
017.jpeg,program
017.jpeg,on
017.jpeg,"Azure,"
017.jpeg,Java
017.jpeg,and
017.jpeg,Web
017.jpeg,Development
017.jpeg,from
017.jpeg,December
017.jpeg,2022
017.jpeg,to
017.jpeg,January
017.jpeg,2023
017.jpeg,Department
017.jpeg,of
017.jpeg,Computer
017.jpeg,Engineering
017.jpeg,In
017.jpeg,Association
017.jpeg,with
017.jpeg,Claidroid
017.jpeg,Technologies
017.jpeg,Pvt.
017.jpeg,"Ltd.,"
017.jpeg,The
017.jpeg,Institution
017.jpeg,of
017.jpeg,Engineering
017.jpeg,and
017.jpeg,Technology
017.jpeg,(IET)
017.jpeg,&
017.jpeg,Industry
017.jpeg,Institute
017.jpeg,Interaction
017.jpeg,Cell
017.jpeg,of
017.jpeg,"KJSIT,"
017.jpeg,Mumbai
017.jpeg,@®
017.jpeg,©
017.jpeg,Vinay
017.jpeg,Sawarkar
017.jpeg,CEO)
017.jpeg,Claidroid
017.jpeg,Technologies
017.jpeg,Pvt
017.jpeg,Ltd
017.jpeg,CTPL/Internship/Comp/0120231581
017.jpeg, 
0170.jpeg,acme
0170.jpeg,Application
0170.jpeg,No
0170.jpeg,Pythoa/2019/6288
0170.jpeg,A\\
0170.jpeg,Acme
0170.jpeg,Computer
0170.jpeg,Education
0170.jpeg,An
0170.jpeg,ISO
0170.jpeg,9001:2008
0170.jpeg,Certified
0170.jpeg,Institute
0170.jpeg,Governed
0170.jpeg,by
0170.jpeg,::
0170.jpeg,"""Acme"
0170.jpeg,Social
0170.jpeg,Welfare
0170.jpeg,Society
0170.jpeg,(Regd.
0170.jpeg,under
0170.jpeg,Society
0170.jpeg,Registration
0170.jpeg,Act
0170.jpeg,1860)
0170.jpeg,Regd.
0170.jpeg,No.
0170.jpeg,807
0170.jpeg,Awarded
0170.jpeg,Diploma/Certificate
0170.jpeg,in
0170.jpeg,Qn
0170.jpeg,that
0170.jpeg,Mr.
0170.jpeg,/.
0170.jpeg,Mri.
0170.jpeg,Puyanshu
0170.jpeg,Si
0170.jpeg,ugh
0170.jpeg,Gon
0170.jpeg,Deaghter
0170.jpeg,Wik
0170.jpeg,of
0170.jpeg,Bingh
0170.jpeg,months
0170.jpeg,Dipl
0170.jpeg,ma
0170.jpeg,course
0170.jpeg,tn
0170.jpeg,S°.
0170.jpeg,y
0170.jpeg,ot
0170.jpeg, 
0171.jpeg, 
0171.jpeg, 
0171.jpeg, 
0171.jpeg, 
0171.jpeg,[3
0171.jpeg,UNIVERSITY
0171.jpeg,Lee
0171.jpeg,OF
0171.jpeg,LONDON
0171.jpeg,Nov
0171.jpeg,"10,"
0171.jpeg,2021
0171.jpeg,Jay
0171.jpeg,Rajesh
0171.jpeg,Munjapara
0171.jpeg,has
0171.jpeg,successfully
0171.jpeg,completed
0171.jpeg,Machine
0171.jpeg,Learning
0171.jpeg,for
0171.jpeg,All
0171.jpeg,an
0171.jpeg,online
0171.jpeg,non-credit
0171.jpeg,course
0171.jpeg,authorized
