id,text,tag
0145.jpeg,on,B-DES
0145.jpeg,March,B-DAT
0145.jpeg,"25,",I-DAT
0145.jpeg,2023,I-DAT
0145.jpeg,pee,O
0145.jpeg,Mr.,B-NCER
0145.jpeg,Vikrant,I-NCER
0145.jpeg,Sankhe,I-NCER
0145.jpeg,Dr.,I-NCER
0145.jpeg,Sunita,I-NCER
0145.jpeg,Patil,I-NCER
0145.jpeg,Dr.,I-NCER
0145.jpeg,Suresh,I-NCER
0145.jpeg,Ukarande,I-NCER
0145.jpeg,"Chairman,",I-NCER
0145.jpeg,IET,I-NCER
0145.jpeg,Mumbai,I-NCER
0145.jpeg,LN,I-NCER
0145.jpeg,Vice,I-NCER
0145.jpeg,"Principal,",I-NCER
0145.jpeg,KJSIEIT,I-NCER
0145.jpeg,"Principal,",I-NCER
0145.jpeg,KJSIEIT,I-NCER
0145.jpeg,,O
0146.jpeg,Certificate,B-DES
0146.jpeg,no:,I-DES
0146.jpeg,UC-c3b4e93c-92dd-4b0c-ab0e,I-DES
0146.jpeg,#NAME?,O
0146.jpeg,U,B-COI
0146.jpeg,a,I-COI
0146.jpeg,e,I-COI
0146.jpeg,mM,I-COI
0146.jpeg,Certificate,B-DES
0146.jpeg,url:,I-DES
0146.jpeg,ude.my/UC-c3b4e93c-92dd-4b0c-ab0e-f68321d02063,I-DES
0146.jpeg,Reference,I-DES
0146.jpeg,Number:,I-DES
0146.jpeg,4,I-DES
0146.jpeg,CERTIFICATE,B-TYP
0146.jpeg,OF,I-TYP
0146.jpeg,COMPLETION,I-TYP
0146.jpeg,The,B-DES
0146.jpeg,Python,I-DES
0146.jpeg,Bible™,I-DES
0146.jpeg,|,I-DES
0146.jpeg,Everything,I-DES
0146.jpeg,You,I-DES
0146.jpeg,Need,I-DES
0146.jpeg,to,I-DES
0146.jpeg,Program,I-DES
0146.jpeg,in,I-DES
0146.jpeg,Python,I-DES
0146.jpeg,Instructors,B-NCER
0146.jpeg,Ziyad,I-NCER
0146.jpeg,"Yehia,",I-NCER
0146.jpeg,Internet,B-DES
0146.jpeg,of,I-DES
0146.jpeg,Things,I-DES
0146.jpeg,Academy,I-DES
0146.jpeg,Priyanshu,B-STU
0146.jpeg,Singh,I-STU
0146.jpeg,Date,B-DAT
0146.jpeg,April,I-DAT
0146.jpeg,"25,",I-DAT
0146.jpeg,2022,I-DAT
0146.jpeg,Length,I-DAT
0146.jpeg,9,I-DAT
0146.jpeg,total,I-DAT
0146.jpeg,hours,I-DAT
0147.jpeg,AWS,B-COI
0147.jpeg,academy,I-COI
0147.jpeg,7,O
0147.jpeg,KARTIK,B-STU
0147.jpeg,SHAHANE,I-STU
0147.jpeg,AWS,B-DES
0147.jpeg,Academy,I-DES
0147.jpeg,Graduate,I-DES
0147.jpeg,-,I-DES
0147.jpeg,AWS,I-DES
0147.jpeg,Academy,I-DES
0147.jpeg,Introduction,I-DES
0147.jpeg,to,I-DES
0147.jpeg,Cloud,I-DES
0147.jpeg,Semester,I-DES
0147.jpeg,1,I-DES
0147.jpeg,Course,I-DES
0147.jpeg,hours,B-DAT
0147.jpeg,completed,I-DAT
0147.jpeg,60,I-DAT
0147.jpeg,hours,I-DAT
0147.jpeg,Issued,B-DES
0147.jpeg,on,I-DES
0147.jpeg,45035,B-DAT
0147.jpeg,Digital,B-DES
0147.jpeg,badge,I-DES
0148.jpeg,udemy,B-COI
0148.jpeg,CERTIFICATE,B-TYP
0148.jpeg,OF,I-TYP
0148.jpeg,COMPLETION,I-TYP
0148.jpeg,Complete,B-DES
0148.jpeg,Python,I-DES
0148.jpeg,Programming,I-DES
0148.jpeg,Masterclass,I-DES
0148.jpeg,Beginner,I-DES
0148.jpeg,to,I-DES
0148.jpeg,Advanced,I-DES
0148.jpeg,Instructors,B-NCER
0148.jpeg,Kyle,I-NCER
0148.jpeg,Pew,I-NCER
0148.jpeg,Priyanshu,B-STU
0148.jpeg,Singh2,I-STU
0148.jpeg,Date,B-DAT
0148.jpeg,Jan.,I-DAT
0148.jpeg,"30,",I-DAT
0148.jpeg,2022,I-DAT
0148.jpeg,Length,I-DAT
0148.jpeg,7,I-DAT
0148.jpeg,total,I-DAT
0148.jpeg,hours,I-DAT
0149.jpeg,,O
0149.jpeg,KJ,B-COI
0149.jpeg,Somaiya,I-COI
0149.jpeg,Institute,I-COI
0149.jpeg,of,I-COI
0149.jpeg,Engineering,I-COI
0149.jpeg,and,I-COI
0149.jpeg,Information,I-COI
0149.jpeg,Technology”,I-COI
0149.jpeg,Somaiya,B-DES
0149.jpeg,Vidyavihar,I-DES
0149.jpeg,it,I-DES
0149.jpeg,if,I-DES
0149.jpeg,"i,",I-DES
0149.jpeg,(F.No.,I-DES
0149.jpeg,740-89-038(NDEG)/,I-DES
0149.jpeg,ET/,I-DES
0149.jpeg,2001),I-DES
0149.jpeg,fly,I-DES
0149.jpeg,Affiliated,I-DES
0149.jpeg,to,I-DES
0149.jpeg,University,I-DES
0149.jpeg,of,I-DES
0149.jpeg,"Mumbai,",I-DES
0149.jpeg,Approved,I-DES
0149.jpeg,by,I-DES
0149.jpeg,D.T-E.,I-DES
0149.jpeg,&,I-DES
0149.jpeg,"ALC.T.E,",I-DES
0149.jpeg,0-89-(,I-DES
0149.jpeg,ha,I-DES
0149.jpeg,"Engineering,",I-DES
0149.jpeg,Electronics,I-DES
0149.jpeg,&,I-DES
0149.jpeg,Telecommunication,I-DES
0149.jpeg,Engineering,I-DES
0149.jpeg,&,I-DES
0149.jpeg,Electronics,I-DES
0149.jpeg,Engineering),I-DES
0149.jpeg,NAAC,I-DES
0149.jpeg,Accredited,I-DES
0149.jpeg,Institute,I-DES
0149.jpeg,with,I-DES
0149.jpeg,“A”,I-DES
0149.jpeg,Grade,I-DES
0149.jpeg,and,I-DES
0149.jpeg,3.21,I-DES
0149.jpeg,CGPA,I-DES
0149.jpeg,from,I-DES
0149.jpeg,2017,I-DES
0149.jpeg,to,I-DES
0149.jpeg,2022,I-DES
0149.jpeg,Ref.:,I-DES
0149.jpeg,KJSTEIT/SW/SC/2021-22/14,I-DES
0149.jpeg,8th,B-DAT
0149.jpeg,November,I-DAT
0149.jpeg,2021,I-DAT
0149.jpeg,It,B-DES
0149.jpeg,is,I-DES
0149.jpeg,with,I-DES
0149.jpeg,utmost,I-DES
0149.jpeg,pleasure,I-DES
0149.jpeg,that,I-DES
0149.jpeg,we,I-DES
0149.jpeg,2,I-DES
0149.jpeg,present,I-DES
0149.jpeg,this,I-DES
0149.jpeg,Letter,B-TYP
0149.jpeg,of.,I-TYP
0149.jpeg,Appreciation,I-TYP
0149.jpeg,to,B-DES
0149.jpeg,Mr,B-STU
0149.jpeg,/Miss.,I-STU
0149.jpeg,Jay,B-STU
0149.jpeg,Munjapara,I-STU
0149.jpeg,Jor,B-DES
0149.jpeg,exhibition,I-DES
0149.jpeg,of,I-DES
0149.jpeg,exemplary,I-DES
0149.jpeg,Leadership,I-DES
0149.jpeg,and.,I-DES
0149.jpeg,Management,I-DES
0149.jpeg,skills,I-DES
0149.jpeg,as,I-DES
0149.jpeg,the,I-DES
0149.jpeg,Assistant,I-DES
0149.jpeg,Contingent,I-DES
0149.jpeg,Leader,I-DES
0149.jpeg,of,I-DES
0149.jpeg,Students’,I-DES
0149.jpeg,Council,I-DES
0149.jpeg,2020-21,I-DES
0149.jpeg,&,I-DES
0149.jpeg,for,I-DES
0149.jpeg,the,I-DES
0149.jpeg,Cultural,I-DES
0149.jpeg,and,I-DES
0149.jpeg,Sports,I-DES
0149.jpeg,Festivals,I-DES
0149.jpeg,Si,I-DES
0149.jpeg,urge,I-DES
0149.jpeg,&,I-DES
0149.jpeg,Score,I-DES
0149.jpeg,2021,I-DES
0149.jpeg,We,I-DES
0149.jpeg,applaud,I-DES
0149.jpeg,‘your,I-DES
0149.jpeg,dedication,I-DES
0149.jpeg,and,I-DES
0149.jpeg,congratulate,I-DES
0149.jpeg,you,I-DES
0149.jpeg,on,I-DES
0149.jpeg,a,I-DES
0149.jpeg,job,I-DES
0149.jpeg,well,I-DES
0149.jpeg,done.,I-DES
0149.jpeg,Wee,B-NCER
0149.jpeg,Dr.,I-NCER
0149.jpeg,Suresh,I-NCER
0149.jpeg,Ukarande,I-NCER
0149.jpeg,(Principal),I-NCER
0149.jpeg,Ea,I-NCER
0149.jpeg,Somaiya,B-DES
0149.jpeg,Ayurvihar,I-DES
0149.jpeg,"Complex,",I-DES
0149.jpeg,Eastern,I-DES
0149.jpeg,Express,I-DES
0149.jpeg,"Highway,",I-DES
0149.jpeg,Sion,I-DES
0149.jpeg,"(East),",I-DES
0149.jpeg,Mumbai-,I-DES
0149.jpeg,"400'022,",I-DES
0149.jpeg,India.,I-DES
0149.jpeg,T,I-DES
0149.jpeg,RU,I-DES
0149.jpeg,S&S,I-DES
0149.jpeg,T,I-DES
0149.jpeg,Telephone:,I-DES
0149.jpeg,(91-22),I-DES
0149.jpeg,"24061404,",I-DES
0149.jpeg,24061405,I-DES
0149.jpeg,Fax:,I-DES
0149.jpeg,(91-22),I-DES
0149.jpeg,24028804,I-DES
0149.jpeg,email:,I-DES
0149.jpeg,principal.tech@somaiya.edu,I-DES
0149.jpeg,Web:,I-DES
0149.jpeg,www.somaiya.edu/kjsicit,I-DES
015.jpeg,Ors,B-DES
015.jpeg,SOMAIYA,I-DES
015.jpeg,|,I-DES
015.jpeg,#ERROR!,O
015.jpeg,T,B-DES
015.jpeg,The,B-COI
015.jpeg,Institution,I-COI
015.jpeg,of,I-COI
015.jpeg,s,B-DES
015.jpeg,VIDYAVIHAR,I-DES
015.jpeg,Engineering,B-COI
015.jpeg,and,I-COI
015.jpeg,Technology,I-COI
015.jpeg,“ye,B-DES
015.jpeg,iS,I-DES
015.jpeg,K,I-DES
015.jpeg,J,I-DES
015.jpeg,Somaiya,I-DES
015.jpeg,Institute,I-DES
015.jpeg,of,I-DES
015.jpeg,Technology,I-DES
015.jpeg,Participation,B-TYP
015.jpeg,Certificate,I-TYP
015.jpeg,oF,B-DES
015.jpeg,Deep,B-STU
015.jpeg,Dhar,I-STU
015.jpeg,has,B-DES
015.jpeg,participated,I-DES
015.jpeg,in,I-DES
015.jpeg,National,I-DES
015.jpeg,Level,I-DES
015.jpeg,Poster,I-DES
015.jpeg,cum,I-DES
015.jpeg,Project,I-DES
015.jpeg,Competition,I-DES
015.jpeg,“KJSIT-IET-INTECH,I-DES
015.jpeg,2K23”,I-DES
015.jpeg,organized,I-DES
015.jpeg,by,I-DES
015.jpeg,K,I-DES
015.jpeg,J,I-DES
015.jpeg,Somaiya,I-DES
015.jpeg,Institute,I-DES
015.jpeg,of,I-DES
015.jpeg,"Technology,",I-DES
015.jpeg,"Sion,",I-DES
015.jpeg,Mumbai,I-DES
015.jpeg,in,I-DES
015.jpeg,association,I-DES
015.jpeg,with,I-DES
015.jpeg,The,B-COI
015.jpeg,Institution,I-COI
015.jpeg,of,I-COI
015.jpeg,Engineering,I-COI
015.jpeg,and,I-COI
015.jpeg,"Technology,",I-COI
015.jpeg,Mumbai,I-COI
015.jpeg,Local,I-COI
015.jpeg,Network,I-COI
015.jpeg,,O
015.jpeg,on,B-DES
015.jpeg,March,B-DAT
015.jpeg,"25,",I-DAT
015.jpeg,2023,I-DAT
015.jpeg,pee,O
015.jpeg,Mr.,B-NCER
015.jpeg,Vikrant,I-NCER
015.jpeg,Sankhe,I-NCER
015.jpeg,Dr.,I-NCER
015.jpeg,Sunita,I-NCER
015.jpeg,Patil,I-NCER
015.jpeg,Dr.,I-NCER
015.jpeg,Suresh,I-NCER
015.jpeg,Ukarande,I-NCER
015.jpeg,"Chairman,",I-NCER
015.jpeg,IET,I-NCER
015.jpeg,Mumbai,I-NCER
015.jpeg,LN,I-NCER
015.jpeg,Vice,I-NCER
015.jpeg,"Principal,",I-NCER
015.jpeg,KJSIEIT,I-NCER
015.jpeg,"Principal,",I-NCER
015.jpeg,KJSIEIT,I-NCER
015.jpeg,,O
0150.jpeg,Certificate,B-DES
0150.jpeg,no:,I-DES
0150.jpeg,UC-886662e3-2ba2-499a-b3f3-86521d722b9b,I-DES
0150.jpeg,U,B-COI
0150.jpeg,a,I-COI
0150.jpeg,e,I-COI
0150.jpeg,mM,I-COI
0150.jpeg,Certificate,B-DES
0150.jpeg,url:,I-DES
0150.jpeg,ude.my/UC-886662e3-2ba2-4.99a-b3f3-86521d722b9b,I-DES
0150.jpeg,Reference,I-DES
0150.jpeg,Number:,I-DES
0150.jpeg,4,I-DES
0150.jpeg,CERTIFICATE,B-TYP
0150.jpeg,OF,I-TYP
0150.jpeg,COMPLETION,I-TYP
0150.jpeg,2022,B-DES
0150.jpeg,Complete,I-DES
0150.jpeg,Python,I-DES
0150.jpeg,Bootcamp,I-DES
0150.jpeg,From,I-DES
0150.jpeg,Zero,I-DES
0150.jpeg,to,I-DES
0150.jpeg,Hero,I-DES
0150.jpeg,in,I-DES
0150.jpeg,Python,I-DES
0150.jpeg,Instructors,B-NCER
0150.jpeg,Jose,I-NCER
0150.jpeg,Portilla,I-NCER
0150.jpeg,Priyanshu,B-STU
0150.jpeg,Singh,I-STU
0150.jpeg,Date,B-DAT
0150.jpeg,Feb.,I-DAT
0150.jpeg,"17,",I-DAT
0150.jpeg,2022,I-DAT
0150.jpeg,Length,I-DAT
0150.jpeg,22,I-DAT
0150.jpeg,total,I-DAT
0150.jpeg,hours,I-DAT
0151.jpeg,SOMATYA,B-DES
0151.jpeg,,O
0151.jpeg,sVIDYAVIHAR,B-DES
0151.jpeg,4S,I-DES
0151.jpeg,fe,I-DES
0151.jpeg,———,I-DES
0151.jpeg,ee,I-DES
0151.jpeg,8,I-DES
0151.jpeg,Fa,I-DES
0151.jpeg,Vie,I-DES
0151.jpeg,K,B-COI
0151.jpeg,J,I-COI
0151.jpeg,Somaiya,I-COI
0151.jpeg,Institute,I-COI
0151.jpeg,of,I-COI
0151.jpeg,Engineering,I-COI
0151.jpeg,&,I-COI
0151.jpeg,Information,I-COI
0151.jpeg,Technology,I-COI
0151.jpeg,An,B-DES
0151.jpeg,Autonomous,I-DES
0151.jpeg,Institute,I-DES
0151.jpeg,permanently,I-DES
0151.jpeg,affiliated,I-DES
0151.jpeg,to,I-DES
0151.jpeg,University,I-DES
0151.jpeg,of,I-DES
0151.jpeg,Mumbai.,I-DES
0151.jpeg,Ref:,I-DES
0151.jpeg,KISIEIT/,I-DES
0151.jpeg,COMP/22-23/STU/123,I-DES
0151.jpeg,Date:,B-DAT
0151.jpeg,"15""",I-DAT
0151.jpeg,October,I-DAT
0151.jpeg,2022,I-DAT
0151.jpeg,Letter,B-TYP
0151.jpeg,of,I-TYP
0151.jpeg,Appreciation,I-TYP
0151.jpeg,This,B-DES
0151.jpeg,Letter,B-TYP
0151.jpeg,of,I-TYP
0151.jpeg,Appreciation,I-TYP
0151.jpeg,is,B-DES
0151.jpeg,presented,I-DES
0151.jpeg,with,I-DES
0151.jpeg,gratitude,I-DES
0151.jpeg,for,I-DES
0151.jpeg,the,I-DES
0151.jpeg,exemplary,I-DES
0151.jpeg,efforts,I-DES
0151.jpeg,of,I-DES
0151.jpeg,Jay,B-STU
0151.jpeg,"Munjapara,",I-STU
0151.jpeg,last,B-DES
0151.jpeg,year,I-DES
0151.jpeg,student,I-DES
0151.jpeg,of,I-DES
0151.jpeg,the,I-DES
0151.jpeg,Computer,I-DES
0151.jpeg,Engineering,I-DES
0151.jpeg,Department.,I-DES
0151.jpeg,The,I-DES
0151.jpeg,department,I-DES
0151.jpeg,is,I-DES
0151.jpeg,proud,I-DES
0151.jpeg,to,I-DES
0151.jpeg,acknowledge,I-DES
0151.jpeg,his,I-DES
0151.jpeg,accomplishment,I-DES
0151.jpeg,of,I-DES
0151.jpeg,winning,I-DES
0151.jpeg,his,I-DES
0151.jpeg,team,I-DES
0151.jpeg,with,I-DES
0151.jpeg,the,I-DES
0151.jpeg,First,B-TYP
0151.jpeg,rank,I-TYP
0151.jpeg,in,B-DES
0151.jpeg,the,I-DES
0151.jpeg,national,B-TYP
0151.jpeg,level,I-TYP
0151.jpeg,project,I-TYP
0151.jpeg,competition,I-TYP
0151.jpeg,Smart,I-TYP
0151.jpeg,India,I-TYP
0151.jpeg,Hackathon,I-TYP
0151.jpeg,"2022,",I-TYP
0151.jpeg,with,B-DES
0151.jpeg,prize,I-DES
0151.jpeg,money,I-DES
0151.jpeg,of,I-DES
0151.jpeg,Rs.,I-DES
0151.jpeg,"50,000/-.",I-DES
0151.jpeg,It,I-DES
0151.jpeg,was,I-DES
0151.jpeg,due,I-DES
0151.jpeg,to,I-DES
0151.jpeg,his,I-DES
0151.jpeg,team’s,I-DES
0151.jpeg,tenacity,I-DES
0151.jpeg,and,I-DES
0151.jpeg,dedication,I-DES
0151.jpeg,that,I-DES
0151.jpeg,they,I-DES
0151.jpeg,were,I-DES
0151.jpeg,able,I-DES
0151.jpeg,to,I-DES
0151.jpeg,bag,I-DES
0151.jpeg,this,I-DES
0151.jpeg,"laurel,",I-DES
0151.jpeg,bringing,I-DES
0151.jpeg,pride,I-DES
0151.jpeg,to,I-DES
0151.jpeg,the,I-DES
0151.jpeg,institute,I-DES
0151.jpeg,at,I-DES
0151.jpeg,large.,I-DES
0151.jpeg,We,I-DES
0151.jpeg,extend,I-DES
0151.jpeg,our,I-DES
0151.jpeg,finest,I-DES
0151.jpeg,wishes,I-DES
0151.jpeg,for,I-DES
0151.jpeg,his,I-DES
0151.jpeg,bright,I-DES
0151.jpeg,future,I-DES
0151.jpeg,escalating,I-DES
0151.jpeg,better,I-DES
0151.jpeg,heights,I-DES
0151.jpeg,in,I-DES
0151.jpeg,his,I-DES
0151.jpeg,career.,I-DES
0151.jpeg,qu,I-DES
0151.jpeg,Dr.,B-NCER
0151.jpeg,Sarita,I-NCER
0151.jpeg,Ambadekar,I-NCER
0151.jpeg,Head,I-NCER
0151.jpeg,of,I-NCER
0151.jpeg,Department,I-NCER
0151.jpeg,Department,I-NCER
0151.jpeg,of,I-NCER
0151.jpeg,Computer,I-NCER
0151.jpeg,Engineering,I-NCER
0151.jpeg,Dr.,I-NCER
0151.jpeg,Suresh,I-NCER
0151.jpeg,K.,I-NCER
0151.jpeg,Ukarande,I-NCER
0151.jpeg,Principal,I-NCER
0151.jpeg,K,I-NCER
0151.jpeg,J,I-NCER
0151.jpeg,Somaiya,I-NCER
0151.jpeg,Institute,I-NCER
0151.jpeg,of,I-NCER
0151.jpeg,Engineering,I-NCER
0151.jpeg,&,I-NCER
0151.jpeg,Information,I-NCER
0151.jpeg,Technology,I-NCER
0151.jpeg,Somaiya,B-DES
0151.jpeg,Ayurvihar,I-DES
0151.jpeg,"Complex,",I-DES
0151.jpeg,Eastern,I-DES
0151.jpeg,Express,I-DES
0151.jpeg,"Highway,",I-DES
0151.jpeg,Near,I-DES
0151.jpeg,Everard,I-DES
0151.jpeg,"Nagar,",I-DES
0151.jpeg,Sion,I-DES
0151.jpeg,"(E),",I-DES
0151.jpeg,Mumbai,I-DES
0151.jpeg,~,I-DES
0151.jpeg,400,I-DES
0151.jpeg,"022,",I-DES
0151.jpeg,India,I-DES
0151.jpeg,P:,I-DES
0151.jpeg,(91-22),I-DES
0151.jpeg,24061404,I-DES
0151.jpeg,/24061403,I-DES
0151.jpeg,E:,I-DES
0151.jpeg,principal.tech@somaiya.edu,I-DES
0151.jpeg,|,I-DES
0151.jpeg,W:,I-DES
0151.jpeg,www.somaiya.edu/kjsieit,I-DES
0151.jpeg,,O
0152.jpeg,Certificate,B-DES
0152.jpeg,no:,I-DES
0152.jpeg,U,B-COI
0152.jpeg,a,I-COI
0152.jpeg,e,I-COI
0152.jpeg,mM,I-COI
0152.jpeg,Certificate,B-DES
0152.jpeg,url:,I-DES
0152.jpeg,ude.my/UC-41a75344-f9e8-4212-9d5c-91871744a582,I-DES
0152.jpeg,Reference,I-DES
0152.jpeg,Number:,I-DES
0152.jpeg,4,I-DES
0152.jpeg,CERTIFICATE,B-TYP
0152.jpeg,OF,I-TYP
0152.jpeg,COMPLETION,I-TYP
0152.jpeg,Relational,B-DES
0152.jpeg,Database,I-DES
0152.jpeg,Design,I-DES
0152.jpeg,Instructors,B-NCER
0152.jpeg,Ben,I-NCER
0152.jpeg,Brumm,I-NCER
0152.jpeg,Priyanshu,B-STU
0152.jpeg,Singh,I-STU
0152.jpeg,Date,B-DAT
0152.jpeg,Oct.,I-DAT
0152.jpeg,"11,",I-DAT
0152.jpeg,2022,I-DAT
0152.jpeg,Length,I-DAT
0152.jpeg,1.5,I-DAT
0152.jpeg,total,I-DAT
0152.jpeg,hours,I-DAT
0153.jpeg,,O
0153.jpeg,,O
0153.jpeg,NX,B-COI
0153.jpeg,AROWWAI,I-COI
0153.jpeg,INDUSTRIES,I-COI
0153.jpeg,,O
0153.jpeg,,O
0153.jpeg,,O
0153.jpeg,,O
0153.jpeg,,O
0153.jpeg,,O
0153.jpeg,,O
0153.jpeg,CERTIFICATE,B-TYP
0153.jpeg,OF,I-TYP
0153.jpeg,ARCHIEVEMENT,I-TYP
0153.jpeg,congratulations,B-DES
0153.jpeg,to,I-DES
0153.jpeg,the,I-DES
0153.jpeg,employees,I-DES
0153.jpeg,who,I-DES
0153.jpeg,have,I-DES
0153.jpeg,achieved,I-DES
0153.jpeg,extraordinary,I-DES
0153.jpeg,achievements,I-DES
0153.jpeg,and,I-DES
0153.jpeg,have,I-DES
0153.jpeg,contributed,I-DES
0153.jpeg,a,I-DES
0153.jpeg,lot,I-DES
0153.jpeg,to,I-DES
0153.jpeg,the,I-DES
0153.jpeg,development,I-DES
0153.jpeg,and,I-DES
0153.jpeg,quality,I-DES
0153.jpeg,of,I-DES
0153.jpeg,this,I-DES
0153.jpeg,company,I-DES
0153.jpeg,Sacha,B-NCER
0153.jpeg,Dubois,I-NCER
0153.jpeg,Murad,I-NCER
0153.jpeg,Naser,I-NCER
0153.jpeg,General,I-NCER
0153.jpeg,Manager,I-NCER
0153.jpeg,CEO,I-NCER
0153.jpeg,of,I-NCER
0153.jpeg,Arrowai,I-NCER
0153.jpeg,Industries,I-NCER
0154.jpeg,,O
0154.jpeg,,O
0154.jpeg,,O
0154.jpeg,Google,B-COI
0154.jpeg,Cloud,I-COI
0154.jpeg,COURSE,B-TYP
0154.jpeg,CERTIFICATE,I-TYP
0154.jpeg,Jan,B-DAT
0154.jpeg,"20,",I-DAT
0154.jpeg,2021,I-DAT
0154.jpeg,Priyanshu,B-STU
0154.jpeg,Singh,I-STU
0154.jpeg,has,B-DES
0154.jpeg,successfully,I-DES
0154.jpeg,completed,I-DES
0154.jpeg,Reliable,I-DES
0154.jpeg,Google,B-COI
0154.jpeg,Cloud,I-COI
0154.jpeg,Infrastructure:,B-DES
0154.jpeg,Design,I-DES
0154.jpeg,and,I-DES
0154.jpeg,Process,I-DES
0154.jpeg,an,I-DES
0154.jpeg,online,I-DES
0154.jpeg,non-credit,I-DES
0154.jpeg,course,I-DES
0154.jpeg,authorized,I-DES
0154.jpeg,by,I-DES
0154.jpeg,Google,B-COI
0154.jpeg,Cloud,I-COI
0154.jpeg,and,B-DES
0154.jpeg,offered,I-DES
0154.jpeg,through,I-DES
0154.jpeg,Coursera,I-COI
0154.jpeg,,O
0154.jpeg,,O
0154.jpeg,,O
0154.jpeg,,O
0154.jpeg,,O
0154.jpeg,,O
0154.jpeg,Verify,B-DES
0154.jpeg,at,I-DES
0154.jpeg,coursera.,I-DES
0154.jpeg,org/verify/VK96Q63QZEDU,I-DES
0154.jpeg,Coursera,I-DES
0154.jpeg,has,I-DES
0154.jpeg,confirmed,I-DES
0154.jpeg,the,I-DES
0154.jpeg,identity,I-DES
0154.jpeg,of,I-DES
0154.jpeg,this,I-DES
0154.jpeg,individual,I-DES
0154.jpeg,and,I-DES
0154.jpeg,their,I-DES
0154.jpeg,participation,I-DES
0154.jpeg,in,I-DES
0154.jpeg,the,I-DES
0154.jpeg,course.,I-DES
0154.jpeg,,O
0154.jpeg,,O
0154.jpeg,,O
0154.jpeg,,O
0155.jpeg,CERHFICATE,B-TYP
0155.jpeg,OF,I-TYP
0155.jpeg,APPRECIATION,I-TYP
0155.jpeg,THIS,B-DES
0155.jpeg,CERTIFICATE,I-DES
0155.jpeg,IS,I-DES
0155.jpeg,PROUDLY,I-DES
0155.jpeg,PRESENTED,I-DES
0155.jpeg,TO,I-DES
0155.jpeg,Olivia,B-STU
0155.jpeg,CL,I-STU
0155.jpeg,Congratulations,B-DES
0155.jpeg,on,I-DES
0155.jpeg,the,I-DES
0155.jpeg,achievement,I-DES
0155.jpeg,you,I-DES
0155.jpeg,"got,",I-DES
0155.jpeg,we,I-DES
0155.jpeg,hope,I-DES
0155.jpeg,that,I-DES
0155.jpeg,in,I-DES
0155.jpeg,the,I-DES
0155.jpeg,future,I-DES
0155.jpeg,it,I-DES
0155.jpeg,can,I-DES
0155.jpeg,have,I-DES
0155.jpeg,a,I-DES
0155.jpeg,big,I-DES
0155.jpeg,impact,I-DES
0155.jpeg,on,I-DES
0155.jpeg,the,I-DES
0155.jpeg,progress,I-DES
0155.jpeg,of,I-DES
0155.jpeg,the,I-DES
0155.jpeg,country,I-DES
0155.jpeg,and,I-DES
0155.jpeg,become,I-DES
0155.jpeg,a,I-DES
0155.jpeg,person,I-DES
0155.jpeg,who,I-DES
0155.jpeg,is,I-DES
0155.jpeg,responsible,I-DES
0155.jpeg,for,I-DES
0155.jpeg,what,I-DES
0155.jpeg,is,I-DES
0155.jpeg,given,I-DES
0155.jpeg,Harper,B-NCER
0155.jpeg,Russo,I-NCER
0155.jpeg,Head,I-NCER
0155.jpeg,Manager,I-NCER
0155.jpeg,,O
0156.jpeg,Certificate,B-TYP
0156.jpeg,of,I-TYP
0156.jpeg,Participation,I-TYP
0156.jpeg,,O
0156.jpeg,This,B-DES
0156.jpeg,certificate,I-DES
0156.jpeg,is,I-DES
0156.jpeg,to,I-DES
0156.jpeg,confirm,I-DES
0156.jpeg,that,I-DES
0156.jpeg,PRIYANSHU,B-STU
0156.jpeg,SINGH,I-STU
0156.jpeg,participated,B-DES
0156.jpeg,in,I-DES
0156.jpeg,the,I-DES
0156.jpeg,Scaler,B-COI
0156.jpeg,Edge,I-COI
0156.jpeg,Apex,I-COI
0156.jpeg,"2021,",I-COI
0156.jpeg,conducted,B-DES
0156.jpeg,in,I-DES
0156.jpeg,January,B-DAT
0156.jpeg,2021,I-DAT
0156.jpeg,Anshuman,B-NCER
0156.jpeg,Singh,I-NCER
0156.jpeg,Co-founder,I-NCER
0156.jpeg,|,I-NCER
0156.jpeg,Scaler,I-NCER
0156.jpeg,EDGE,I-NCER
0156.jpeg,,O
0156.jpeg,SCALER,B-COI
0156.jpeg,[ay,B-COI
0157.jpeg,DEPARTMENT,I-COI
0157.jpeg,OF,I-COI
0157.jpeg,COMPUTER,I-COI
0157.jpeg,SCIENCE,I-COI
0157.jpeg,ALIGARH,I-COI
0157.jpeg,MUSLIM,I-COI
0157.jpeg,"UNIVERSITY,",I-COI
0157.jpeg,ALIGARH,I-COI
0157.jpeg,ICECI-2023,I-COI
0157.jpeg,FEBRUARY,I-COI
0157.jpeg,"11-12,",I-COI
0157.jpeg,2023,I-COI
0157.jpeg,This,B-DES
0157.jpeg,is,I-DES
0157.jpeg,to,I-DES
0157.jpeg,certify,I-DES
0157.jpeg,that,I-DES
0157.jpeg,the,I-DES
0157.jpeg,paper,I-DES
0157.jpeg,entitled,I-DES
0157.jpeg,Al,I-DES
0157.jpeg,Based,I-DES
0157.jpeg,Techniques,I-DES
0157.jpeg,For,I-DES
0157.jpeg,Network-Based,I-DES
0157.jpeg,Intrusion,I-DES
0157.jpeg,Detection,I-DES
0157.jpeg,System:,I-DES
0157.jpeg,A,I-DES
